Substructure,Frequency1
COCC(NC(=O)C1CCCN1)C(C)Cl,1
CCC(NC(=O)C1CCCN1)C(CO)OC,1
CCC(NC(=O)C1CCCN1)C(O)C(O)CO,1
CCC(COCS)NC(=O)C1CCCN1,1
CCC(COCCO)NC(=O)C1CCCN1,1
COC(CO)C(CCl)NC(=O)C1CCCN1,1
O=C(NC(CCl)C(O)C(O)CO)C1CCCN1,1
O=C(NC(CCl)COCS)C1CCCN1,1
O=C(NC(CCl)COCCO)C1CCCN1,1
CC(NC(=O)C1CCCN1)C(CO)OCS,1
CC(NC(=O)C1CCCN1)C(CO)OCCO,1
COC(C(O)CO)C(C)NC(=O)C1CCCN1,1
CC(NC(=O)C1CCCN1)C(O)C(O)C(O)CO,1
CC(COC(S)CO)NC(=O)C1CCCN1,1
CSCOCC(C)NC(=O)C1CCCN1,1
CC(COCC(O)CO)NC(=O)C1CCCN1,1
O=C(NCC(CO)OC(S)CO)C1CCCN1,1
CSCOC(CO)CNC(=O)C1CCCN1,1
O=C(NCC(OCS)C(O)CO)C1CCCN1,1
O=C(NCC1OCC(O)C(O)C1O)C1CCCN1,1
CSC(CO)OCCNC(=O)C1CCCN1,1
O=C(NCCOC(S)C(O)CO)C1CCCN1,1
CCC(NC)C(=O)NC(C(C)Cl)C(O)CO,1
CCC(NC)C(=O)NC(COC)C(C)Cl,1
CCC(NC)C(=O)NC(CC)C(CO)OC,1
CCC(NC)C(=O)NC(CC)C(O)C(O)CO,1
CCC(COCS)NC(=O)C(CC)NC,1
CCC(COCCO)NC(=O)C(CC)NC,1
CCC(NC)C(=O)NC(CCl)C(CO)OC,1
CCC(NC)C(=O)NC(CCl)C(O)C(O)CO,1
CCC(NC)C(=O)NC(CCl)COCS,1
CCC(NC)C(=O)NC(CCl)COCCO,1
CCC(NC)C(=O)NC(C)C(CO)OCS,1
CCC(NC)C(=O)NC(C)C(CO)OCCO,1
CCC(NC)C(=O)NC(C)C(OC)C(O)CO,1
CCC(NC)C(=O)NC(C)C(O)C(O)C(O)CO,1
CCC(NC)C(=O)NC(C)COC(S)CO,1
CCC(NC)C(=O)NC(C)COCSC,1
CCC(NC)C(=O)NC(C)COCC(O)CO,1
CCC(NC)C(=O)NCC(CO)OC(S)CO,1
CCC(NC)C(=O)NCC(CO)OCSC,1
CCC(NC)C(=O)NCC(OCS)C(O)CO,1
CCC(NC)C(=O)NCC1OCC(O)C(O)C1O,1
CCC(NC)C(=O)NCCOC(CO)SC,1
CCC(NC)C(=O)NCCOC(S)C(O)CO,1
CCC(N)C(=O)NC(C(C)Cl)C(CO)OC,1
CCC(N)C(=O)NC(C(C)Cl)C(O)C(O)CO,1
CCC(N)C(=O)NC(COCS)C(C)Cl,1
CCC(N)C(=O)NC(COCCO)C(C)Cl,1
CCC(N)C(=O)NC(CC)C(CO)OCS,1
CCC(N)C(=O)NC(CC)C(CO)OCCO,1
CCC(N)C(=O)NC(CC)C(OC)C(O)CO,1
CCC(N)C(=O)NC(CC)C(O)C(O)C(O)CO,1
CCC(COC(S)CO)NC(=O)C(N)CC,1
CCC(COCSC)NC(=O)C(N)CC,1
CCC(COCC(O)CO)NC(=O)C(N)CC,1
CCC(N)C(=O)NC(CCl)C(CO)OCS,1
CCC(N)C(=O)NC(CCl)C(CO)OCCO,1
CCC(N)C(=O)NC(CCl)C(OC)C(O)CO,1
CCC(N)C(=O)NC(CCl)C(O)C(O)C(O)CO,1
CCC(N)C(=O)NC(CCl)COC(S)CO,1
CCC(N)C(=O)NC(CCl)COCSC,1
CCC(N)C(=O)NC(CCl)COCC(O)CO,1
CCC(N)C(=O)NC(C)C(CO)OC(S)CO,1
CCC(N)C(=O)NC(C)C(CO)OCSC,1
CCC(N)C(=O)NC(C)C(OCS)C(O)CO,1
CCC(N)C(=O)NC(C)C1OCC(O)C(O)C1O,1
CCC(N)C(=O)NC(C)COC(CO)SC,1
CCC(N)C(=O)NC(C)COC(S)C(O)CO,1
CCC(N)C(=O)NCC1OC(S)C(O)C(O)C1O,1
CCC(N)C(=O)NCC(OCSC)C(O)CO,1
CCC(N)C(=O)NCC(CO)OC(CO)SC,1
CCC(N)C(=O)NCCOC(SC)C(O)CO,1
CCCC(=O)NC(C(C)Cl)C(CO)OCS,1
CCCC(=O)NC(C(C)Cl)C(CO)OCCO,1
CCCC(=O)NC(C(C)Cl)C(OC)C(O)CO,1
CCCC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CCCC(=O)NC(COC(S)CO)C(C)Cl,1
CCCC(=O)NC(COCSC)C(C)Cl,1
CCCC(=O)NC(COCC(O)CO)C(C)Cl,1
CCCC(=O)NC(CC)C(CO)OC(S)CO,1
CCCC(=O)NC(CC)C(CO)OCSC,1
CCCC(=O)NC(CC)C(OCS)C(O)CO,1
CCCC(=O)NC(CC)C1OCC(O)C(O)C1O,1
CCCC(=O)NC(CC)COC(CO)SC,1
CCCC(=O)NC(CC)COC(S)C(O)CO,1
CCCC(=O)NC(CCl)C(CO)OC(S)CO,1
CCCC(=O)NC(CCl)C(CO)OCSC,1
CCCC(=O)NC(CCl)C(OCS)C(O)CO,1
CCCC(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CCCC(=O)NC(CCl)COC(CO)SC,1
CCCC(=O)NC(CCl)COC(S)C(O)CO,1
CCCC(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CCCC(=O)NC(C)C(OCSC)C(O)CO,1
CCCC(=O)NC(C)C(CO)OC(CO)SC,1
CCCC(=O)NC(C)COC(SC)C(O)CO,1
CCCC(=O)NCC1OC(SC)C(O)C(O)C1O,1
CCN(C)CC(=O)NC(C(C)Cl)C(O)CO,1
CCN(C)CC(=O)NC(COC)C(C)Cl,1
CCC(NC(=O)CN(C)CC)C(CO)OC,1
CCC(NC(=O)CN(C)CC)C(O)C(O)CO,1
CCC(COCS)NC(=O)CN(C)CC,1
CCC(COCCO)NC(=O)CN(C)CC,1
CCN(C)CC(=O)NC(CCl)C(CO)OC,1
CCN(C)CC(=O)NC(CCl)C(O)C(O)CO,1
CCN(C)CC(=O)NC(CCl)COCS,1
CCN(C)CC(=O)NC(CCl)COCCO,1
CCN(C)CC(=O)NC(C)C(CO)OCS,1
CCN(C)CC(=O)NC(C)C(CO)OCCO,1
CCN(C)CC(=O)NC(C)C(OC)C(O)CO,1
CCN(C)CC(=O)NC(C)C(O)C(O)C(O)CO,1
CCN(C)CC(=O)NC(C)COC(S)CO,1
CCN(C)CC(=O)NC(C)COCSC,1
CCN(C)CC(=O)NC(C)COCC(O)CO,1
CCN(C)CC(=O)NCC(CO)OC(S)CO,1
CCN(C)CC(=O)NCC(CO)OCSC,1
CCN(C)CC(=O)NCC(OCS)C(O)CO,1
CCN(C)CC(=O)NCC1OCC(O)C(O)C1O,1
CCN(C)CC(=O)NCCOC(CO)SC,1
CCN(C)CC(=O)NCCOC(S)C(O)CO,1
CCNCC(=O)NC(C(C)Cl)C(CO)OC,1
CCNCC(=O)NC(C(C)Cl)C(O)C(O)CO,1
CCNCC(=O)NC(COCS)C(C)Cl,1
CCNCC(=O)NC(COCCO)C(C)Cl,1
CCNCC(=O)NC(CC)C(CO)OCS,1
CCNCC(=O)NC(CC)C(CO)OCCO,1
CCNCC(=O)NC(CC)C(OC)C(O)CO,1
CCNCC(=O)NC(CC)C(O)C(O)C(O)CO,1
CCNCC(=O)NC(CC)COC(S)CO,1
CCNCC(=O)NC(CC)COCSC,1
CCNCC(=O)NC(CC)COCC(O)CO,1
CCNCC(=O)NC(CCl)C(CO)OCS,1
CCNCC(=O)NC(CCl)C(CO)OCCO,1
CCNCC(=O)NC(CCl)C(OC)C(O)CO,1
CCNCC(=O)NC(CCl)C(O)C(O)C(O)CO,1
CCNCC(=O)NC(CCl)COC(S)CO,1
CCNCC(=O)NC(CCl)COCSC,1
CCNCC(=O)NC(CCl)COCC(O)CO,1
CCNCC(=O)NC(C)C(CO)OC(S)CO,1
CCNCC(=O)NC(C)C(CO)OCSC,1
CCNCC(=O)NC(C)C(OCS)C(O)CO,1
CCNCC(=O)NC(C)C1OCC(O)C(O)C1O,1
CCNCC(=O)NC(C)COC(CO)SC,1
CCNCC(=O)NC(C)COC(S)C(O)CO,1
CCNCC(=O)NCC1OC(S)C(O)C(O)C1O,1
CCNCC(=O)NCC(OCSC)C(O)CO,1
CCNCC(=O)NCC(CO)OC(CO)SC,1
CCNCC(=O)NCCOC(SC)C(O)CO,1
CC(Cl)C(NC(=O)C(C)N(C)C)C(O)CO,1
COCC(NC(=O)C(C)N(C)C)C(C)Cl,1
CCC(NC(=O)C(C)N(C)C)C(CO)OC,1
CCC(NC(=O)C(C)N(C)C)C(O)C(O)CO,1
CCC(COCS)NC(=O)C(C)N(C)C,1
CCC(COCCO)NC(=O)C(C)N(C)C,1
COC(CO)C(CCl)NC(=O)C(C)N(C)C,1
CC(C(=O)NC(CCl)C(O)C(O)CO)N(C)C,1
CC(C(=O)NC(CCl)COCS)N(C)C,1
CC(C(=O)NC(CCl)COCCO)N(C)C,1
CC(NC(=O)C(C)N(C)C)C(CO)OCS,1
CC(NC(=O)C(C)N(C)C)C(CO)OCCO,1
COC(C(O)CO)C(C)NC(=O)C(C)N(C)C,1
CC(NC(=O)C(C)N(C)C)C(O)C(O)C(O)CO,1
CC(COC(S)CO)NC(=O)C(C)N(C)C,1
CSCOCC(C)NC(=O)C(C)N(C)C,1
CC(COCC(O)CO)NC(=O)C(C)N(C)C,1
CC(C(=O)NCC(CO)OC(S)CO)N(C)C,1
CSCOC(CO)CNC(=O)C(C)N(C)C,1
CC(C(=O)NCC(OCS)C(O)CO)N(C)C,1
CC(C(=O)NCC1OCC(O)C(O)C1O)N(C)C,1
CSC(CO)OCCNC(=O)C(C)N(C)C,1
CC(C(=O)NCCOC(S)C(O)CO)N(C)C,1
CNC(C)C(=O)NC(C(C)Cl)C(CO)OC,1
CNC(C)C(=O)NC(C(C)Cl)C(O)C(O)CO,1
CNC(C)C(=O)NC(COCS)C(C)Cl,1
CNC(C)C(=O)NC(COCCO)C(C)Cl,1
CCC(NC(=O)C(C)NC)C(CO)OCS,1
CCC(NC(=O)C(C)NC)C(CO)OCCO,1
CCC(NC(=O)C(C)NC)C(OC)C(O)CO,1
CCC(NC(=O)C(C)NC)C(O)C(O)C(O)CO,1
CCC(COC(S)CO)NC(=O)C(C)NC,1
CCC(COCSC)NC(=O)C(C)NC,1
CCC(COCC(O)CO)NC(=O)C(C)NC,1
CNC(C)C(=O)NC(CCl)C(CO)OCS,1
CNC(C)C(=O)NC(CCl)C(CO)OCCO,1
CNC(C)C(=O)NC(CCl)C(OC)C(O)CO,1
CNC(C)C(=O)NC(CCl)C(O)C(O)C(O)CO,1
CNC(C)C(=O)NC(CCl)COC(S)CO,1
CNC(C)C(=O)NC(CCl)COCSC,1
CNC(C)C(=O)NC(CCl)COCC(O)CO,1
CNC(C)C(=O)NC(C)C(CO)OC(S)CO,1
CNC(C)C(=O)NC(C)C(CO)OCSC,1
CNC(C)C(=O)NC(C)C(OCS)C(O)CO,1
CNC(C)C(=O)NC(C)C1OCC(O)C(O)C1O,1
CNC(C)C(=O)NC(C)COC(CO)SC,1
CNC(C)C(=O)NC(C)COC(S)C(O)CO,1
CNC(C)C(=O)NCC1OC(S)C(O)C(O)C1O,1
CNC(C)C(=O)NCC(OCSC)C(O)CO,1
CNC(C)C(=O)NCC(CO)OC(CO)SC,1
CNC(C)C(=O)NCCOC(SC)C(O)CO,1
CC(N)C(=O)NC(C(C)Cl)C(CO)OCS,1
CC(N)C(=O)NC(C(C)Cl)C(CO)OCCO,1
COC(C(O)CO)C(NC(=O)C(C)N)C(C)Cl,1
CC(N)C(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CC(N)C(=O)NC(COC(S)CO)C(C)Cl,1
CSCOCC(NC(=O)C(C)N)C(C)Cl,1
CC(N)C(=O)NC(COCC(O)CO)C(C)Cl,1
CCC(NC(=O)C(C)N)C(CO)OC(S)CO,1
CCC(NC(=O)C(C)N)C(CO)OCSC,1
CCC(NC(=O)C(C)N)C(OCS)C(O)CO,1
CCC(NC(=O)C(C)N)C1OCC(O)C(O)C1O,1
CCC(COC(CO)SC)NC(=O)C(C)N,1
CCC(COC(S)C(O)CO)NC(=O)C(C)N,1
CC(N)C(=O)NC(CCl)C(CO)OC(S)CO,1
CSCOC(CO)C(CCl)NC(=O)C(C)N,1
CC(N)C(=O)NC(CCl)C(OCS)C(O)CO,1
CC(N)C(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CSC(CO)OCC(CCl)NC(=O)C(C)N,1
CC(N)C(=O)NC(CCl)COC(S)C(O)CO,1
CC(N)C(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CSCOC(C(O)CO)C(C)NC(=O)C(C)N,1
CSC(CO)OC(CO)C(C)NC(=O)C(C)N,1
CSC(OCC(C)NC(=O)C(C)N)C(O)CO,1
CSC1OC(CNC(=O)C(C)N)C(O)C(O)C1O,1
CCC(=O)NC(C(C)Cl)C(CO)OC(S)CO,1
CCC(=O)NC(C(C)Cl)C(CO)OCSC,1
CCC(=O)NC(C(C)Cl)C(OCS)C(O)CO,1
CCC(=O)NC(C(C)Cl)C1OCC(O)C(O)C1O,1
CCC(=O)NC(COC(CO)SC)C(C)Cl,1
CCC(=O)NC(COC(S)C(O)CO)C(C)Cl,1
CCC(=O)NC(CC)C1OC(S)C(O)C(O)C1O,1
CCC(=O)NC(CC)C(OCSC)C(O)CO,1
CCC(=O)NC(CC)C(CO)OC(CO)SC,1
CCC(=O)NC(CC)COC(SC)C(O)CO,1
CCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,1
CCC(=O)NC(CCl)C(OCSC)C(O)CO,1
CCC(=O)NC(CCl)C(CO)OC(CO)SC,1
CCC(=O)NC(CCl)COC(SC)C(O)CO,1
CCC(=O)NC(C)C1OC(SC)C(O)C(O)C1O,1
COC(CO)C(NC(=O)CN(C)C)C(C)Cl,1
CC(Cl)C(NC(=O)CN(C)C)C(O)C(O)CO,1
CC(Cl)C(COCS)NC(=O)CN(C)C,1
CC(Cl)C(COCCO)NC(=O)CN(C)C,1
CCC(NC(=O)CN(C)C)C(CO)OCS,1
CCC(NC(=O)CN(C)C)C(CO)OCCO,1
CCC(NC(=O)CN(C)C)C(OC)C(O)CO,1
CCC(NC(=O)CN(C)C)C(O)C(O)C(O)CO,1
CCC(COC(S)CO)NC(=O)CN(C)C,1
CCC(COCSC)NC(=O)CN(C)C,1
CCC(COCC(O)CO)NC(=O)CN(C)C,1
CN(C)CC(=O)NC(CCl)C(CO)OCS,1
CN(C)CC(=O)NC(CCl)C(CO)OCCO,1
COC(C(O)CO)C(CCl)NC(=O)CN(C)C,1
CN(C)CC(=O)NC(CCl)C(O)C(O)C(O)CO,1
CN(C)CC(=O)NC(CCl)COC(S)CO,1
CSCOCC(CCl)NC(=O)CN(C)C,1
CN(C)CC(=O)NC(CCl)COCC(O)CO,1
CC(NC(=O)CN(C)C)C(CO)OC(S)CO,1
CSCOC(CO)C(C)NC(=O)CN(C)C,1
CC(NC(=O)CN(C)C)C(OCS)C(O)CO,1
CC(NC(=O)CN(C)C)C1OCC(O)C(O)C1O,1
CSC(CO)OCC(C)NC(=O)CN(C)C,1
CC(COC(S)C(O)CO)NC(=O)CN(C)C,1
CN(C)CC(=O)NCC1OC(S)C(O)C(O)C1O,1
CSCOC(CNC(=O)CN(C)C)C(O)CO,1
CSC(CO)OC(CO)CNC(=O)CN(C)C,1
CSC(OCCNC(=O)CN(C)C)C(O)CO,1
CNCC(=O)NC(C(C)Cl)C(CO)OCS,1
CNCC(=O)NC(C(C)Cl)C(CO)OCCO,1
CNCC(=O)NC(C(C)Cl)C(OC)C(O)CO,1
CNCC(=O)NC(C(C)Cl)C(O)C(O)C(O)CO,1
CNCC(=O)NC(COC(S)CO)C(C)Cl,1
CNCC(=O)NC(COCSC)C(C)Cl,1
CNCC(=O)NC(COCC(O)CO)C(C)Cl,1
CCC(NC(=O)CNC)C(CO)OC(S)CO,1
CCC(NC(=O)CNC)C(CO)OCSC,1
CCC(NC(=O)CNC)C(OCS)C(O)CO,1
CCC(NC(=O)CNC)C1OCC(O)C(O)C1O,1
CCC(COC(CO)SC)NC(=O)CNC,1
CCC(COC(S)C(O)CO)NC(=O)CNC,1
CNCC(=O)NC(CCl)C(CO)OC(S)CO,1
CNCC(=O)NC(CCl)C(CO)OCSC,1
CNCC(=O)NC(CCl)C(OCS)C(O)CO,1
CNCC(=O)NC(CCl)C1OCC(O)C(O)C1O,1
CNCC(=O)NC(CCl)COC(CO)SC,1
CNCC(=O)NC(CCl)COC(S)C(O)CO,1
CNCC(=O)NC(C)C1OC(S)C(O)C(O)C1O,1
CNCC(=O)NC(C)C(OCSC)C(O)CO,1
CNCC(=O)NC(C)C(CO)OC(CO)SC,1
CNCC(=O)NC(C)COC(SC)C(O)CO,1
CNCC(=O)NCC1OC(SC)C(O)C(O)C1O,1
CC(Cl)C(NC(=O)CN)C(CO)OC(S)CO,1
CSCOC(CO)C(NC(=O)CN)C(C)Cl,1
CC(Cl)C(NC(=O)CN)C(OCS)C(O)CO,1
CC(Cl)C(NC(=O)CN)C1OCC(O)C(O)C1O,1
CSC(CO)OCC(NC(=O)CN)C(C)Cl,1
CC(Cl)C(COC(S)C(O)CO)NC(=O)CN,1
CCC(NC(=O)CN)C1OC(S)C(O)C(O)C1O,1
CCC(NC(=O)CN)C(OCSC)C(O)CO,1
CCC(NC(=O)CN)C(CO)OC(CO)SC,1
CCC(COC(SC)C(O)CO)NC(=O)CN,1
NCC(=O)NC(CCl)C1OC(S)C(O)C(O)C1O,1
CSCOC(C(O)CO)C(CCl)NC(=O)CN,1
CSC(CO)OC(CO)C(CCl)NC(=O)CN,1
CSC(OCC(CCl)NC(=O)CN)C(O)CO,1
CSC1OC(C(C)NC(=O)CN)C(O)C(O)C1O,1
CC(=O)NC(C(C)Cl)C1OC(S)C(O)C(O)C1O,1
CSCOC(C(O)CO)C(NC(C)=O)C(C)Cl,1
CSC(CO)OC(CO)C(NC(C)=O)C(C)Cl,1
CSC(OCC(NC(C)=O)C(C)Cl)C(O)CO,1
CCC(NC(C)=O)C1OC(SC)C(O)C(O)C1O,1
CSC1OC(C(CCl)NC(C)=O)C(O)C(O)C1O,1
CSC1OC(C(NC=O)C(C)Cl)C(O)C(O)C1O,1
CCCC1CNC(C(=O)NC(CC)CO)C1,1
CCCC1CNC(C(=O)NC(CO)CCl)C1,1
CCCC1CNC(C(=O)NC(C)C(O)CO)C1,1
CCCC1CNC(C(=O)NC(C)COC)C1,1
CCCC1CC(C(=O)NC(C)CO)N(C)C1,1
CCCC1CNC(C(=O)NCC(C)Cl)C1,1
CCCNC(=O)C1CC(CCC)CN1C,1
CCCC1CC(C(=O)NCCCl)N(C)C1,1
CCCC1CNC(C(=O)NCC(CO)OC)C1,1
CCCC1CNC(C(=O)NCC(O)C(O)CO)C1,1
CCCC1CC(C(=O)NCC(O)CO)N(C)C1,1
CCCC1CNC(C(=O)NCCOCS)C1,1
CCCC1CNC(C(=O)NCCOCCO)C1,1
CCCC1CC(C(=O)NCCOC)N(C)C1,1
CCCC(C)CCC(=O)NC(CO)C(C)Cl,1
CCCC(C)CCC(=O)NC(CC)C(O)CO,1
CCCC(C)CCC(=O)NC(CC)COC,1
CCCC(C)CCC(=O)NC(CCl)C(O)CO,1
CCCC(C)CCC(=O)NC(CCl)COC,1
CCCC(C)CCC(=O)NC(C)C(CO)OC,1
CCCC(C)CCC(=O)NC(C)C(O)C(O)CO,1
CCCC(C)CCC(=O)NC(C)COCS,1
CCCC(C)CCC(=O)NC(C)COCCO,1
CCCC(C)CCC(=O)NCC(CO)OCS,1
CCCC(C)CCC(=O)NCC(CO)OCCO,1
CCCC(C)CCC(=O)NCC(OC)C(O)CO,1
CCCC(C)CCC(=O)NCC(O)C(O)C(O)CO,1
CCCC(C)CCC(=O)NCCOC(S)CO,1
CCCC(C)CCC(=O)NCCOCSC,1
CCCC(C)CCC(=O)NCCOCC(O)CO,1
CCCCCC(N)C(=O)NC(CO)C(C)Cl,1
CCCCCC(N)C(=O)NC(CC)C(O)CO,1
CCCCCC(N)C(=O)NC(CC)COC,1
CCCCCC(NC)C(=O)NC(CC)CO,1
CCCCCC(N)C(=O)NC(CCl)C(O)CO,1
CCCCCC(N)C(=O)NC(CCl)COC,1
CCCCCC(NC)C(=O)NC(CO)CCl,1
CCCCCC(N)C(=O)NC(C)C(CO)OC,1
CCCCCC(N)C(=O)NC(C)C(O)C(O)CO,1
CCCCCC(NC)C(=O)NC(C)C(O)CO,1
CCCCCC(N)C(=O)NC(C)COCS,1
CCCCCC(N)C(=O)NC(C)COCCO,1
CCCCCC(NC)C(=O)NC(C)COC,1
CCCCCC(NC)C(=O)NCC(C)Cl,1
CCCCCC(N)C(=O)NCC(CO)OCS,1
CCCCCC(N)C(=O)NCC(CO)OCCO,1
CCCCCC(N)C(=O)NCC(OC)C(O)CO,1
CCCCCC(NC)C(=O)NCC(CO)OC,1
CCCCCC(N)C(=O)NCC(O)C(O)C(O)CO,1
CCCCCC(NC)C(=O)NCC(O)C(O)CO,1
CCCCCC(N)C(=O)NCCOC(S)CO,1
CCCCCC(N)C(=O)NCCOCSC,1
CCCCCC(NC)C(=O)NCCOCS,1
CCCCCC(N)C(=O)NCCOCC(O)CO,1
CCCCCC(NC)C(=O)NCCOCCO,1
CCCCCCC(=O)NC(C(C)Cl)C(O)CO,1
CCCCCCC(=O)NC(COC)C(C)Cl,1
CCCCCCC(=O)NC(CC)C(CO)OC,1
CCCCCCC(=O)NC(CC)C(O)C(O)CO,1
CCCCCCC(=O)NC(CC)COCS,1
CCCCCCC(=O)NC(CC)COCCO,1
CCCCCCC(=O)NC(CCl)C(CO)OC,1
CCCCCCC(=O)NC(CCl)C(O)C(O)CO,1
CCCCCCC(=O)NC(CCl)COCS,1
CCCCCCC(=O)NC(CCl)COCCO,1
CCCCCCC(=O)NC(C)C(CO)OCS,1
CCCCCCC(=O)NC(C)C(CO)OCCO,1
CCCCCCC(=O)NC(C)C(OC)C(O)CO,1
CCCCCCC(=O)NC(C)C(O)C(O)C(O)CO,1
CCCCCCC(=O)NC(C)COC(S)CO,1
CCCCCCC(=O)NC(C)COCSC,1
CCCCCCC(=O)NC(C)COCC(O)CO,1
CCCCCCC(=O)NCC(CO)OC(S)CO,1
CCCCCCC(=O)NCC(CO)OCSC,1
CCCCCCC(=O)NCC(OCS)C(O)CO,1
CCCCCCC(=O)NCC1OCC(O)C(O)C1O,1
CCCCCCC(=O)NCCOC(CO)SC,1
CCCCCCC(=O)NCCOC(S)C(O)CO,1
CCCCCNCC(=O)NC(CO)C(C)Cl,1
CCCCCNCC(=O)NC(CC)C(O)CO,1
CCCCCNCC(=O)NC(CC)COC,1
CCCCCN(C)CC(=O)NC(CC)CO,1
CCCCCNCC(=O)NC(CCl)C(O)CO,1
CCCCCNCC(=O)NC(CCl)COC,1
CCCCCN(C)CC(=O)NC(CO)CCl,1
CCCCCNCC(=O)NC(C)C(CO)OC,1
CCCCCNCC(=O)NC(C)C(O)C(O)CO,1
CCCCCN(C)CC(=O)NC(C)C(O)CO,1
CCCCCNCC(=O)NC(C)COCS,1
CCCCCNCC(=O)NC(C)COCCO,1
CCCCCN(C)CC(=O)NC(C)COC,1
CCCCCN(C)CC(=O)NCC(C)Cl,1
CCCCCNCC(=O)NCC(CO)OCS,1
CCCCCNCC(=O)NCC(CO)OCCO,1
CCCCCNCC(=O)NCC(OC)C(O)CO,1
CCCCCN(C)CC(=O)NCC(CO)OC,1
CCCCCNCC(=O)NCC(O)C(O)C(O)CO,1
CCCCCN(C)CC(=O)NCC(O)C(O)CO,1
CCCCCNCC(=O)NCCOC(S)CO,1
CCCCCNCC(=O)NCCOCSC,1
CCCCCN(C)CC(=O)NCCOCS,1
CCCCCNCC(=O)NCCOCC(O)CO,1
CCCCCN(C)CC(=O)NCCOCCO,1
CCC1CNC(C(=O)NC(CO)C(C)Cl)C1,1
CCC1CNC(C(=O)NC(CC)C(O)CO)C1,1
CCC1CNC(C(=O)NC(CC)COC)C1,1
CCC1CC(C(=O)NC(CC)CO)N(C)C1,1
CCC1CNC(C(=O)NC(CCl)C(O)CO)C1,1
CCC1CNC(C(=O)NC(CCl)COC)C1,1
CCC1CC(C(=O)NC(CO)CCl)N(C)C1,1
CCC1CNC(C(=O)NC(C)C(CO)OC)C1,1
CCC1CNC(C(=O)NC(C)C(O)C(O)CO)C1,1
CCC1CC(C(=O)NC(C)C(O)CO)N(C)C1,1
CCC1CNC(C(=O)NC(C)COCS)C1,1
CCC1CNC(C(=O)NC(C)COCCO)C1,1
CCC1CC(C(=O)NC(C)COC)N(C)C1,1
CCC1CC(C(=O)NCC(C)Cl)N(C)C1,1
CCC1CNC(C(=O)NCC(CO)OCS)C1,1
CCC1CNC(C(=O)NCC(CO)OCCO)C1,1
CCC1CNC(C(=O)NCC(OC)C(O)CO)C1,1
CCC1CC(C(=O)NCC(CO)OC)N(C)C1,1
CCC1CNC(C(=O)NCC(O)C(O)C(O)CO)C1,1
CCC1CC(C(=O)NCC(O)C(O)CO)N(C)C1,1
CCC1CNC(C(=O)NCCOC(S)CO)C1,1
CCC1CNC(C(=O)NCCOCSC)C1,1
CCC1CC(C(=O)NCCOCS)N(C)C1,1
CCC1CNC(C(=O)NCCOCC(O)CO)C1,1
CCC1CC(C(=O)NCCOCCO)N(C)C1,1
CCC(C)CCC(=O)NC(C(C)Cl)C(O)CO,1
CCC(C)CCC(=O)NC(COC)C(C)Cl,1
CCC(C)CCC(=O)NC(CC)C(CO)OC,1
CCC(C)CCC(=O)NC(CC)C(O)C(O)CO,1
CCC(C)CCC(=O)NC(CC)COCS,1
CCC(C)CCC(=O)NC(CC)COCCO,1
CCC(C)CCC(=O)NC(CCl)C(CO)OC,1
CCC(C)CCC(=O)NC(CCl)C(O)C(O)CO,1
CCC(C)CCC(=O)NC(CCl)COCS,1
CCC(C)CCC(=O)NC(CCl)COCCO,1
CCC(C)CCC(=O)NC(C)C(CO)OCS,1
CCC(C)CCC(=O)NC(C)C(CO)OCCO,1
CCC(C)CCC(=O)NC(C)C(OC)C(O)CO,1
CCC(C)CCC(=O)NC(C)C(O)C(O)C(O)CO,1
CCC(C)CCC(=O)NC(C)COC(S)CO,1
CCC(C)CCC(=O)NC(C)COCSC,1
CCC(C)CCC(=O)NC(C)COCC(O)CO,1
CCC(C)CCC(=O)NCC(CO)OC(S)CO,1
CCC(C)CCC(=O)NCC(CO)OCSC,1
CCC(C)CCC(=O)NCC(OCS)C(O)CO,1
CCC(C)CCC(=O)NCC1OCC(O)C(O)C1O,1
CCC(C)CCC(=O)NCCOC(CO)SC,1
CCC(C)CCC(=O)NCCOC(S)C(O)CO,1
CCCCC(NC)C(=O)NC(CO)C(C)Cl,1
CCCCC(NC)C(=O)NC(CC)C(O)CO,1
CCCCC(NC)C(=O)NC(CC)COC,1
CCCCC(NC)C(=O)NC(CCl)C(O)CO,1
CCCCC(NC)C(=O)NC(CCl)COC,1
CCCCC(NC)C(=O)NC(C)C(CO)OC,1
CCCCC(NC)C(=O)NC(C)C(O)C(O)CO,1
CCCCC(NC)C(=O)NC(C)COCS,1
CCCCC(NC)C(=O)NC(C)COCCO,1
CCCCC(NC)C(=O)NCC(CO)OCS,1
CCCCC(NC)C(=O)NCC(CO)OCCO,1
CCCCC(NC)C(=O)NCC(OC)C(O)CO,1
CCCCC(NC)C(=O)NCC(O)C(O)C(O)CO,1
CCCCC(NC)C(=O)NCCOC(S)CO,1
CCCCC(NC)C(=O)NCCOCSC,1
CCCCC(NC)C(=O)NCCOCC(O)CO,1
