Substructure,Frequency1,OccurrenceList1
CC1CN2C(=O)C(NC(=O)Cc3ccc(O)cc3)C2S1,1,"1,0,0,0"
cc(cccO)CC(=O)NC1C(=O)N2C1SC(C)C2C(=O)O,1,"1,0,0,0"
ccc(cc)CC(=O)NC1C(=O)N2C1SC(C)C2C(=O)O,2,"1,0,1,0"
cc(O)cccCC(=O)NC1C(=O)N2C1SC(C)C2C(=O)O,1,"1,0,0,0"
CC1CNC(CNC(=O)C(N)c2ccc(O)cc2)S1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NCC1NC(C(=O)O)C(C)S1,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NCC1NC(C(=O)O)C(C)S1,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NCC1NC(C(=O)O)C(C)S1,1,"1,0,0,0"
CC1SC(CNC(=O)Cc2ccc(O)cc2)NC1C(=O)O,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC(C=O)CSC(C)CC(=O)O,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC(C=O)CSC(C)CC(=O)O,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC(C=O)CSC(C)CC(=O)O,1,"1,0,0,0"
CC(CC(=O)O)SCC(C=O)NC(=O)Cc1ccc(O)cc1,1,"1,0,0,0"
CC(CC(=O)O)SCCNC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
CC(S)CNC(=O)CNC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NCC(=O)NC(C(=O)O)C(C)S,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NCC(=O)NC(C(=O)O)C(C)S,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NCC(=O)NC(C(=O)O)C(C)S,1,"1,0,0,0"
CC(S)C(NC(=O)CNC(=O)Cc1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
CCSC1NC(=O)C1NC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
CCCN1CC(NC(=O)C(N)c2ccc(O)cc2)C1=O,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC1CN(C(CC)C(=O)O)C1=O,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC1CN(C(CC)C(=O)O)C1=O,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC1CN(C(CC)C(=O)O)C1=O,1,"1,0,0,0"
CCC(C(=O)O)N1CC(NC(=O)Cc2ccc(O)cc2)C1=O,1,"1,0,0,0"
CCC(NC(=O)CNC(=O)C(N)c1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
CCC(NCCNC(=O)C(N)c1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
NC(C(=O)NC1C(=O)N2CCSC12)c1ccc(O)cc1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC1C(=O)N2C(C(=O)O)CSC12,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC1C(=O)N2C(C(=O)O)CSC12,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC1C(=O)N2C(C(=O)O)CSC12,1,"1,0,0,0"
O=C(Cc1ccc(O)cc1)NC1C(=O)N2C(C(=O)O)CSC12,1,"1,0,0,0"
NC(C(=O)NCC1NC(C(=O)O)CS1)c1ccc(O)cc1,1,"1,0,0,0"
NC(C(=O)NC(C=O)CSCCC(=O)O)c1ccc(O)cc1,1,"1,0,0,0"
NC(C(=O)NCC(=O)NC(CS)C(=O)O)c1ccc(O)cc1,1,"1,0,0,0"
CC(C(=O)O)N1CC(NC(=O)C(N)c2ccc(O)cc2)C1=O,1,"1,0,0,0"
NC(C(=O)NC1C(=O)N(CC(=O)O)C1S)c1ccc(O)cc1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC1C(=O)N2CC(C)(C)SC12,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC1C(=O)N2CC(C)(C)SC12,1,"1,0,0,0"
ccc(c)C(N)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC1C(=O)N2CC(C)(C)SC12,1,"1,0,0,0"
CC1(C)SC2C(NC(=O)C(N)ccccO)C(=O)N2C1C(=O)O,1,"1,0,0,0"
CC1(C)CN2C(=O)C(NC(=O)Cc3ccc(O)cc3)C2S1,1,"1,0,0,0"
cc(cccO)CC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1,"1,0,0,0"
ccc(cc)CC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2,"1,0,1,0"
cc(O)cccCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1,"1,0,0,0"
CC1(C)CNC(CNC(=O)C(N)c2ccc(O)cc2)S1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NCC1NC(C(=O)O)C(C)(C)S1,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NCC1NC(C(=O)O)C(C)(C)S1,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NCC1NC(C(=O)O)C(C)(C)S1,1,"1,0,0,0"
CC1(C)SC(CNC(=O)Cc2ccc(O)cc2)NC1C(=O)O,1,"1,0,0,0"
CC(C)(C)SCC(C=O)NC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC(C=O)CSC(C)(C)CC(=O)O,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC(C=O)CSC(C)(C)CC(=O)O,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC(C=O)CSC(C)(C)CC(=O)O,1,"1,0,0,0"
CC(C)(CC(=O)O)SCC(C=O)NC(=O)Cc1ccc(O)cc1,1,"1,0,0,0"
CC(C)(CC(=O)O)SCCNC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
CC(C)(S)CNC(=O)CNC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NCC(=O)NC(C(=O)O)C(C)(C)S,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NCC(=O)NC(C(=O)O)C(C)(C)S,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NCC(=O)NC(C(=O)O)C(C)(C)S,1,"1,0,0,0"
CC(C)(S)C(NC(=O)CNC(=O)Cc1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
CC(C)SC1NC(=O)C1NC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
CC(C)CN1CC(NC(=O)C(N)c2ccc(O)cc2)C1=O,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC1CN(C(C(=O)O)C(C)C)C1=O,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC1CN(C(C(=O)O)C(C)C)C1=O,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC1CN(C(C(=O)O)C(C)C)C1=O,1,"1,0,0,0"
CC(C)C(C(=O)O)N1CC(NC(=O)Cc2ccc(O)cc2)C1=O,1,"1,0,0,0"
CC(C)C(NC(=O)CNC(=O)C(N)c1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
CC(C)C(NCCNC(=O)C(N)c1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
CC1CN2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC1C(=O)N2C1SC(C)C2C(=O)O,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC1C(=O)N2C1SC(C)C2C(=O)O,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC1C(=O)N2C1SC(C)C2C(=O)O,1,"1,0,0,0"
CC1SC2C(NC(=O)Cc3ccc(O)cc3)C(=O)N2C1C(=O)O,1,"1,0,0,0"
CC1SC(CNC(=O)C(N)c2ccc(O)cc2)NC1C(=O)O,1,"1,0,0,0"
CC(CC(=O)O)SCC(C=O)NC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
CC(S)C(NC(=O)CNC(=O)C(N)c1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
CCC(C(=O)O)N1CC(NC(=O)C(N)c2ccc(O)cc2)C1=O,1,"1,0,0,0"
NC(C(=O)NC1C(=O)N2C(C(=O)O)CSC12)c1ccc(O)cc1,1,"1,0,0,0"
CC1(C)CN2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1,1,"1,0,0,0"
cc(cccO)C(N)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1,"1,0,0,0"
ccc(cc)C(N)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1,"1,0,0,0"
cc(O)cccC(N)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1,"1,0,0,0"
CC1(C)SC2C(NC(=O)Cc3ccc(O)cc3)C(=O)N2C1C(=O)O,1,"1,0,0,0"
CC1(C)SC(CNC(=O)C(N)c2ccc(O)cc2)NC1C(=O)O,1,"1,0,0,0"
CC(C)(CC(=O)O)SCC(C=O)NC(=O)C(N)c1ccc(O)cc1,1,"1,0,0,0"
CC(C)(S)C(NC(=O)CNC(=O)C(N)c1ccc(O)cc1)C(=O)O,1,"1,0,0,0"
CC(C)C(C(=O)O)N1CC(NC(=O)C(N)c2ccc(O)cc2)C1=O,1,"1,0,0,0"
CC1SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1,"1,0,0,0"
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1,"1,0,0,0"
C=C,1,"0,1,0,0"
C=CC,1,"0,1,0,0"
C=CC(=O)O,1,"0,1,0,0"
C=CN,1,"0,1,0,0"
C=C(C)C,1,"0,1,0,0"
CC=CC(=O)O,1,"0,1,0,0"
CC=CN,1,"0,1,0,0"
CCCS,1,"0,1,0,0"
C=CCS,1,"0,1,0,0"
C=C(N)C(=O)O,1,"0,1,0,0"
C=CNC=O,1,"0,1,0,0"
C=CNC,1,"0,1,0,0"
CNCC,1,"0,1,0,0"
CC(C)=CC(=O)O,1,"0,1,0,0"
CC(C)=CN,1,"0,1,0,0"
C=C(C)CS,1,"0,1,0,0"
CC=C(N)C(=O)O,1,"0,1,0,0"
CC=CNC=O,1,"0,1,0,0"
CC=CNC,1,"0,1,0,0"
CCCSC,1,"0,1,0,0"
O=C(O)C=CCS,1,"0,1,0,0"
NC=CCS,1,"0,1,0,0"
C=CCSC,1,"0,1,0,0"
C=C(NC=O)C(=O)O,1,"0,1,0,0"
C=C(NC)C(=O)O,1,"0,1,0,0"
C=CN(C)C=O,1,"0,1,0,0"
C=CNC(C)=O,1,"0,1,0,0"
C=CNCC,1,"0,1,0,0"
C=CNCS,1,"0,1,0,0"
CN(CC(=O)O)C=O,1,"0,1,0,0"
CNCSC,1,"0,1,0,0"
ccccC,2,"0,1,1,0"
CC(C)=C(N)C(=O)O,1,"0,1,0,0"
CC(=CC(=O)O)CS,1,"0,1,0,0"
CC(C)=CNC=O,1,"0,1,0,0"
CNC=C(C)C,1,"0,1,0,0"
CC(=CN)CS,1,"0,1,0,0"
C=C(C)CSC,1,"0,1,0,0"
CC=C(NC=O)C(=O)O,1,"0,1,0,0"
CC=C(NC)C(=O)O,1,"0,1,0,0"
CC=CN(C)C=O,1,"0,1,0,0"
CC=CNC(C)=O,1,"0,1,0,0"
CC=CNCC,1,"0,1,0,0"
CC=CNCS,1,"0,1,0,0"
CCCSCC,1,"0,1,0,0"
CCCSCN,1,"0,1,0,0"
NC(=CCS)C(=O)O,1,"0,1,0,0"
CSCC=CC(=O)O,1,"0,1,0,0"
O=CNC=CCS,1,"0,1,0,0"
C1=CNCSC1,1,"0,1,0,0"
C=CCSCC,1,"0,1,0,0"
C=C(C(=O)O)N(C)C=O,1,"0,1,0,0"
C=C(NC(C)=O)C(=O)O,1,"0,1,0,0"
C=C(NCC)C(=O)O,1,"0,1,0,0"
C=C(NCS)C(=O)O,1,"0,1,0,0"
C=CN1CCC1=O,1,"0,1,0,0"
C=CN(C=O)CS,1,"0,1,0,0"
C=CNC(=O)CN,1,"0,1,0,0"
C=CNCCN,1,"0,1,0,0"
C=CNC(C)S,1,"0,1,0,0"
O=CN(CC(=O)O)CS,1,"0,1,0,0"
CSCNCC(=O)O,1,"0,1,0,0"
CN(C=O)CSC,1,"0,1,0,0"
CNC(C)SC,1,"0,1,0,0"
ccccCC=O,2,"0,1,1,0"
ccccCN,1,"0,1,0,0"
cccc(c)C,2,"0,1,1,0"
cccccC,2,"0,1,1,0"
c1ccccc1,2,"0,1,1,0"
CC(C)=C(NC=O)C(=O)O,1,"0,1,0,0"
CNC(C(=O)O)=C(C)C,1,"0,1,0,0"
CC(CS)=C(N)C(=O)O,1,"0,1,0,0"
CSCC(C)=CC(=O)O,1,"0,1,0,0"
CC(C)=CN(C)C=O,1,"0,1,0,0"
CC(=O)NC=C(C)C,1,"0,1,0,0"
CC(=CNC=O)CS,1,"0,1,0,0"
CCNC=C(C)C,1,"0,1,0,0"
CC1=CNCSC1,1,"0,1,0,0"
C=C(C)CSCC,1,"0,1,0,0"
CC=C(C(=O)O)N(C)C=O,1,"0,1,0,0"
CC=C(NC(C)=O)C(=O)O,1,"0,1,0,0"
CC=C(NCC)C(=O)O,1,"0,1,0,0"
CC=C(NCS)C(=O)O,1,"0,1,0,0"
CC=CN1CCC1=O,1,"0,1,0,0"
CC=CN(C=O)CS,1,"0,1,0,0"
CC=CNC(=O)CN,1,"0,1,0,0"
CC=CNCCN,1,"0,1,0,0"
CC=CNC(C)S,1,"0,1,0,0"
CCCSCCC=O,1,"0,1,0,0"
CCCSCCN,1,"0,1,0,0"
CCCSC(C)N,1,"0,1,0,0"
CCCSCNC=O,1,"0,1,0,0"
O=CNC(=CCS)C(=O)O,1,"0,1,0,0"
O=C(O)C1=CCSCN1,1,"0,1,0,0"
CCSCC=CC(=O)O,1,"0,1,0,0"
O=CN1C=CCSC1,1,"0,1,0,0"
CC(=O)NC=CCS,1,"0,1,0,0"
CC1NC=CCS1,1,"0,1,0,0"
C=CCSCCC=O,1,"0,1,0,0"
C=CCSCCN,1,"0,1,0,0"
C=C(C(=O)O)N1CCC1=O,1,"0,1,0,0"
C=C(C(=O)O)N(C=O)CS,1,"0,1,0,0"
C=C(NC(=O)CN)C(=O)O,1,"0,1,0,0"
C=C(NCCN)C(=O)O,1,"0,1,0,0"
C=C(NC(C)S)C(=O)O,1,"0,1,0,0"
C=CN1CC(N)C1=O,1,"0,1,0,0"
C=CN1C(=O)CC1S,1,"0,1,0,0"
C=CNC(=O)CNC=O,1,"0,1,0,0"
C=CNCCNC=O,1,"0,1,0,0"
C=CNC(S)CN,1,"0,1,0,0"
CSCN(CC(=O)O)C=O,1,"0,1,0,0"
CSC(C)NCC(=O)O,1,"0,1,0,0"
CN1C(=O)CC1SC,1,"0,1,0,0"
CNC(CN)SC,1,"0,1,0,0"
ccccCC(N)=O,2,"0,1,1,0"
ccccC(N)C=O,1,"0,1,0,0"
cccc(c)CC=O,2,"0,1,1,0"
cccccCC=O,2,"0,1,1,0"
cccc(c)CN,1,"0,1,0,0"
cccccCN,1,"0,1,0,0"
Cc1ccccc1,2,"0,1,1,0"
CC(C)=C(C(=O)O)N(C)C=O,1,"0,1,0,0"
CC(=O)NC(C(=O)O)=C(C)C,1,"0,1,0,0"
CC(CS)=C(NC=O)C(=O)O,1,"0,1,0,0"
CCNC(C(=O)O)=C(C)C,1,"0,1,0,0"
CC1=C(C(=O)O)NCSC1,1,"0,1,0,0"
CCSCC(C)=CC(=O)O,1,"0,1,0,0"
CC(C)=CN1CCC1=O,1,"0,1,0,0"
CC1=CN(C=O)CSC1,1,"0,1,0,0"
CC(C)=CNC(=O)CN,1,"0,1,0,0"
CC(=O)NC=C(C)CS,1,"0,1,0,0"
CC(C)=CNCCN,1,"0,1,0,0"
CC1=CNC(C)SC1,1,"0,1,0,0"
C=C(C)CSCCC=O,1,"0,1,0,0"
C=C(C)CSCCN,1,"0,1,0,0"
CC=C(C(=O)O)N1CCC1=O,1,"0,1,0,0"
CC=C(C(=O)O)N(C=O)CS,1,"0,1,0,0"
CC=C(NC(=O)CN)C(=O)O,1,"0,1,0,0"
CC=C(NCCN)C(=O)O,1,"0,1,0,0"
CC=C(NC(C)S)C(=O)O,1,"0,1,0,0"
CC=CN1CC(N)C1=O,1,"0,1,0,0"
CC=CN1C(=O)CC1S,1,"0,1,0,0"
CC=CNC(=O)CNC=O,1,"0,1,0,0"
CC=CNCCNC=O,1,"0,1,0,0"
CC=CNC(S)CN,1,"0,1,0,0"
CCCSC1CC(=O)N1,1,"0,1,0,0"
CCCSCC(N)C=O,1,"0,1,0,0"
CCCSCCNC=O,1,"0,1,0,0"
CCCSC(N)CN,1,"0,1,0,0"
O=CN1CSCC=C1C(=O)O,1,"0,1,0,0"
CC(=O)NC(=CCS)C(=O)O,1,"0,1,0,0"
CC1NC(C(=O)O)=CCS1,1,"0,1,0,0"
O=CCCSCC=CC(=O)O,1,"0,1,0,0"
NCCSCC=CC(=O)O,1,"0,1,0,0"
O=C1CC2SCC=CN12,1,"0,1,0,0"
NCC(=O)NC=CCS,1,"0,1,0,0"
NCC1NC=CCS1,1,"0,1,0,0"
C=CCSCC(N)C=O,1,"0,1,0,0"
C=CCSCCNC=O,1,"0,1,0,0"
C=C(C(=O)O)N1CC(N)C1=O,1,"0,1,0,0"
C=C(C(=O)O)N1C(=O)CC1S,1,"0,1,0,0"
C=C(NC(=O)CNC=O)C(=O)O,1,"0,1,0,0"
C=C(NCCNC=O)C(=O)O,1,"0,1,0,0"
C=C(NC(S)CN)C(=O)O,1,"0,1,0,0"
C=CN1CC(NC=O)C1=O,1,"0,1,0,0"
C=CN1C(=O)C(N)C1S,1,"0,1,0,0"
C=CNC(=O)CNC(C)=O,1,"0,1,0,0"
C=CNCCNC(C)=O,1,"0,1,0,0"
C=CNC(S)CNC=O,1,"0,1,0,0"
CSC1CC(=O)N1CC(=O)O,1,"0,1,0,0"
CSC(CN)NCC(=O)O,1,"0,1,0,0"
CN1CC(NC(C)=O)C1=O,1,"0,1,0,0"
CN1C(=O)C(N)C1SC,1,"0,1,0,0"
CNC(CNC=O)SC,1,"0,1,0,0"
ccccCC(=O)NC,2,"0,1,1,0"
ccccC(N)C(N)=O,1,"0,1,0,0"
cccc(c)CC(N)=O,2,"0,1,1,0"
cccccCC(N)=O,2,"0,1,1,0"
cccc(c)C(N)C=O,1,"0,1,0,0"
cccccC(N)C=O,1,"0,1,0,0"
O=CCc1ccccc1,2,"0,1,1,0"
NCc1ccccc1,1,"0,1,0,0"
CC(C)=C(C(=O)O)N1CCC1=O,1,"0,1,0,0"
CC1=C(C(=O)O)N(C=O)CSC1,1,"0,1,0,0"
CC(C)=C(NC(=O)CN)C(=O)O,1,"0,1,0,0"
CC(=O)NC(C(=O)O)=C(C)CS,1,"0,1,0,0"
CC(C)=C(NCCN)C(=O)O,1,"0,1,0,0"
CC1=C(C(=O)O)NC(C)SC1,1,"0,1,0,0"
CC(=CC(=O)O)CSCCC=O,1,"0,1,0,0"
CC(=CC(=O)O)CSCCN,1,"0,1,0,0"
CC(C)=CN1CC(N)C1=O,1,"0,1,0,0"
CC1=CN2C(=O)CC2SC1,1,"0,1,0,0"
CC(C)=CNC(=O)CNC=O,1,"0,1,0,0"
CC(=CNC(=O)CN)CS,1,"0,1,0,0"
CC(C)=CNCCNC=O,1,"0,1,0,0"
CC1=CNC(CN)SC1,1,"0,1,0,0"
C=C(C)CSCC(N)C=O,1,"0,1,0,0"
C=C(C)CSCCNC=O,1,"0,1,0,0"
CC=C(C(=O)O)N1CC(N)C1=O,1,"0,1,0,0"
CC=C(C(=O)O)N1C(=O)CC1S,1,"0,1,0,0"
CC=C(NC(=O)CNC=O)C(=O)O,1,"0,1,0,0"
CC=C(NCCNC=O)C(=O)O,1,"0,1,0,0"
CC=C(NC(S)CN)C(=O)O,1,"0,1,0,0"
CC=CN1CC(NC=O)C1=O,1,"0,1,0,0"
CC=CN1C(=O)C(N)C1S,1,"0,1,0,0"
CC=CNC(=O)CNC(C)=O,1,"0,1,0,0"
CC=CNCCNC(C)=O,1,"0,1,0,0"
CC=CNC(S)CNC=O,1,"0,1,0,0"
CCCSC1NC(=O)C1N,1,"0,1,0,0"
CCCSCC(C=O)NC=O,1,"0,1,0,0"
CCCSCCNC(C)=O,1,"0,1,0,0"
CCCSC(N)CNC=O,1,"0,1,0,0"
O=C(O)C1=CCSC2CC(=O)N12,1,"0,1,0,0"
NCC(=O)NC(=CCS)C(=O)O,1,"0,1,0,0"
NCC1NC(C(=O)O)=CCS1,1,"0,1,0,0"
NC(C=O)CSCC=CC(=O)O,1,"0,1,0,0"
O=CNCCSCC=CC(=O)O,1,"0,1,0,0"
NC1C(=O)N2C=CCSC12,1,"0,1,0,0"
O=CNCC(=O)NC=CCS,1,"0,1,0,0"
O=CNCC1NC=CCS1,1,"0,1,0,0"
C=CCSCC(C=O)NC=O,1,"0,1,0,0"
C=CCSCCNC(C)=O,1,"0,1,0,0"
C=C(C(=O)O)N1CC(NC=O)C1=O,1,"0,1,0,0"
C=C(C(=O)O)N1C(=O)C(N)C1S,1,"0,1,0,0"
C=C(NC(=O)CNC(C)=O)C(=O)O,1,"0,1,0,0"
C=C(NCCNC(C)=O)C(=O)O,1,"0,1,0,0"
C=C(NC(S)CNC=O)C(=O)O,1,"0,1,0,0"
C=CN1CC(NC(C)=O)C1=O,1,"0,1,0,0"
C=CN1C(=O)C(NC=O)C1S,1,"0,1,0,0"
C=CNC(=O)CNC(=O)CN,1,"0,1,0,0"
cCC(=O)NCC(=O)NC=C,1,"0,1,0,0"
C=CNCCNC(=O)CN,1,"0,1,0,0"
cCC(=O)NCCNC=C,1,"0,1,0,0"
C=CNC(S)CNC(C)=O,1,"0,1,0,0"
CCSCCNC(=O)Cc,1,"0,1,0,0"
CSC1C(N)C(=O)N1CC(=O)O,1,"0,1,0,0"
CSC(CNC=O)NCC(=O)O,1,"0,1,0,0"
CN1C(=O)C(NC(C)=O)C1S,1,"0,1,0,0"
CN1C(=O)C(NC=O)C1SC,1,"0,1,0,0"
CNC(=O)CNC(=O)C(c)N,1,"0,1,0,0"
CNC(=O)CNC(=O)Ccc,1,"0,1,0,0"
CNCCNC(=O)C(c)N,1,"0,1,0,0"
CNCCNC(=O)Ccc,1,"0,1,0,0"
CNC(CNC(C)=O)SC,1,"0,1,0,0"
ccccCC(=O)NCC=O,2,"0,1,1,0"
ccccCC(=O)NCC,2,"0,1,1,0"
ccccC(N)C(=O)NC,1,"0,1,0,0"
cccc(c)CC(=O)NC,2,"0,1,1,0"
cccccCC(=O)NC,2,"0,1,1,0"
cccc(c)C(N)C(N)=O,1,"0,1,0,0"
cccccC(N)C(N)=O,1,"0,1,0,0"
NC(=O)Cc1ccccc1,2,"0,1,1,0"
NC(C=O)c1ccccc1,1,"0,1,0,0"
CC(C)=C(C(=O)O)N1CC(N)C1=O,1,"0,1,0,0"
CC1=C(C(=O)O)N2C(=O)CC2SC1,1,"0,1,0,0"
CC(C)=C(NC(=O)CNC=O)C(=O)O,1,"0,1,0,0"
CC(CS)=C(NC(=O)CN)C(=O)O,1,"0,1,0,0"
CC(C)=C(NCCNC=O)C(=O)O,1,"0,1,0,0"
CC1=C(C(=O)O)NC(CN)SC1,1,"0,1,0,0"
CC(=CC(=O)O)CSCC(N)C=O,1,"0,1,0,0"
CC(=CC(=O)O)CSCCNC=O,1,"0,1,0,0"
CC(C)=CN1CC(NC=O)C1=O,1,"0,1,0,0"
CC1=CN2C(=O)C(N)C2SC1,1,"0,1,0,0"
CC(=O)NCC(=O)NC=C(C)C,1,"0,1,0,0"
CC(=CNC(=O)CNC=O)CS,1,"0,1,0,0"
CC(=O)NCCNC=C(C)C,1,"0,1,0,0"
CC1=CNC(CNC=O)SC1,1,"0,1,0,0"
C=C(C)CSCC(C=O)NC=O,1,"0,1,0,0"
C=C(C)CSCCNC(C)=O,1,"0,1,0,0"
CC=C(C(=O)O)N1CC(NC=O)C1=O,1,"0,1,0,0"
CC=C(C(=O)O)N1C(=O)C(N)C1S,1,"0,1,0,0"
CC=C(NC(=O)CNC(C)=O)C(=O)O,1,"0,1,0,0"
CC=C(NCCNC(C)=O)C(=O)O,1,"0,1,0,0"
CC=C(NC(S)CNC=O)C(=O)O,1,"0,1,0,0"
CC=CN1CC(NC(C)=O)C1=O,1,"0,1,0,0"
CC=CN1C(=O)C(NC=O)C1S,1,"0,1,0,0"
CC=CNC(=O)CNC(=O)CN,1,"0,1,0,0"
cCC(=O)NCC(=O)NC=CC,1,"0,1,0,0"
CC=CNCCNC(=O)CN,1,"0,1,0,0"
cCC(=O)NCCNC=CC,1,"0,1,0,0"
CC=CNC(S)CNC(C)=O,1,"0,1,0,0"
CCCSC1NC(=O)C1NC=O,1,"0,1,0,0"
CCCSCC(C=O)NC(C)=O,1,"0,1,0,0"
CCCSCCNC(=O)CN,1,"0,1,0,0"
cCC(=O)NCCSCCC,1,"0,1,0,0"
CCCSC(N)CNC(C)=O,1,"0,1,0,0"
NC1C(=O)N2C(C(=O)O)=CCSC12,1,"0,1,0,0"
O=CNCC(=O)NC(=CCS)C(=O)O,1,"0,1,0,0"
O=CNCC1NC(C(=O)O)=CCS1,1,"0,1,0,0"
O=CNC(C=O)CSCC=CC(=O)O,1,"0,1,0,0"
CC(=O)NCCSCC=CC(=O)O,1,"0,1,0,0"
O=CNC1C(=O)N2C=CCSC12,1,"0,1,0,0"
CC(=O)NCC(=O)NC=CCS,1,"0,1,0,0"
CC(=O)NCC1NC=CCS1,1,"0,1,0,0"
C=CCSCC(C=O)NC(C)=O,1,"0,1,0,0"
C=CCSCCNC(=O)CN,1,"0,1,0,0"
cCC(=O)NCCSCC=C,1,"0,1,0,0"
C=C(C(=O)O)N1CC(NC(C)=O)C1=O,1,"0,1,0,0"
C=C(C(=O)O)N1C(=O)C(NC=O)C1S,1,"0,1,0,0"
C=C(NC(=O)CNC(=O)CN)C(=O)O,1,"0,1,0,0"
cCC(=O)NCC(=O)NC(=C)C(=O)O,1,"0,1,0,0"
C=C(NCCNC(=O)CN)C(=O)O,1,"0,1,0,0"
cCC(=O)NCCNC(=C)C(=O)O,1,"0,1,0,0"
C=C(NC(S)CNC(C)=O)C(=O)O,1,"0,1,0,0"
C=CN1CC(NC(=O)CN)C1=O,1,"0,1,0,0"
cCC(=O)NC1CN(C=C)C1=O,1,"0,1,0,0"
C=CN1C(=O)C(NC(C)=O)C1S,1,"0,1,0,0"
cC(N)C(=O)NCC(=O)NC=C,1,"0,1,0,0"
C=CNC(=O)CNC(=O)Ccc,1,"0,1,0,0"
cC(N)C(=O)NCCNC=C,1,"0,1,0,0"
C=CNC(S)CNC(=O)CN,1,"0,1,0,0"
C=CNCCNC(=O)Ccc,1,"0,1,0,0"
cCC(=O)NCC(S)NC=C,1,"0,1,0,0"
CCSCC(C=O)NC(=O)Cc,1,"0,1,0,0"
CCSCCNC(=O)C(c)N,1,"0,1,0,0"
CCSCCNC(=O)Ccc,1,"0,1,0,0"
CCSC(N)CNC(=O)Cc,1,"0,1,0,0"
CSC1C(NC=O)C(=O)N1CC(=O)O,1,"0,1,0,0"
CSC(CNC(C)=O)NCC(=O)O,1,"0,1,0,0"
CN1CC(NC(=O)Ccc)C1=O,1,"0,1,0,0"
CN1C(=O)C(NC(C)=O)C1SC,1,"0,1,0,0"
CNC(=O)CNC(=O)C(N)cc,1,"0,1,0,0"
CNC(=O)CNC(=O)Cc(c)c,1,"0,1,0,0"
CNC(=O)CNC(=O)Cccc,1,"0,1,0,0"
CNCCNC(=O)C(N)cc,1,"0,1,0,0"
CNC(S)CNC(=O)C(c)N,1,"0,1,0,0"
CNC(CNC(=O)CN)SC,1,"0,1,0,0"
